time	group	step	mark	flag	DigAux	A1 HbO	A1 Hb	A2 HbO	A2 Hb	A3 HbO	A3 Hb	A4 HbO	A4 Hb	B1 HbO	B1 Hb	B2 HbO	B2 Hb	B3 HbO	B3 Hb	B4 HbO	B4 Hb	
1601.324	3	1	0	131072	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1601.524	3	1	0	131072	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1601.799	3	1	0	131328	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1601.949	3	1	0	131072	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1602.150	3	1	0	131072	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1602.424	3	1	0	256	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1602.575	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1602.700	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1602.900	3	1	0	256	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1603.024	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1603.175	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1603.450	3	1	0	256	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1603.651	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1603.800	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604.076	3	1	0	65792	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604.201	3	1	0	65536	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604.400	3	1	0	65536	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604.675	3	1	0	256	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604.825	3	1	0	65536	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1604.950	3	1	0	65536	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1605.150	3	1	0	65792	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1605.300	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1605.426	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1605.575	3	1	0	256	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1605.700	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1605.901	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1606.051	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1606.176	3	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1606.326	4	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1606.451	4	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1606.652	4	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1606.801	4	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1606.927	4	1	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1607.077	4	1	0	0	255	-0.0025909	0.0033471	0.0021191	-0.00081918	-0.0019495	0.0025185	0.0033406	-0.0012914	0.013306	-0.0051436	-0.00062059	0.00080171	0.001988	-0.00076851	-0.0013513	0.0017456	
1607.202	4	1	0	0	255	-0.0027463	0.0035479	0.0022492	-0.00086948	-0.0020811	0.0026885	0.0036508	-0.0014113	0.014119	-0.005458	-0.00071174	0.00091946	0.0021566	-0.00083369	-0.0014395	0.0018596	
1607.401	4	1	0	0	255	-0.002709	0.0034997	0.0021823	-0.00084362	-0.0019741	0.0025503	0.003504	-0.0013546	0.013809	-0.0053382	-0.00069803	0.00090176	0.0020356	-0.00078692	-0.0013687	0.0017682	
1607.552	4	1	0	0	255	-0.0025532	0.0032983	0.0019657	-0.00075988	-0.0018248	0.0023574	0.0031017	-0.0011991	0.011962	-0.0046241	-0.00061322	0.00079219	0.0016524	-0.00063876	-0.0012275	0.0015857	
1607.676	4	1	0	0	255	-0.0023664	0.0030571	0.0018365	-0.00070993	-0.0016522	0.0021344	0.0029202	-0.0011289	0.0097357	-0.0037636	-0.00051624	0.00066691	0.0011731	-0.00045349	-0.00095368	0.001232	
1607.826	4	1	0	0	255	-0.0026867	0.0034708	0.0020572	-0.00079528	-0.0018949	0.0024479	0.0033946	-0.0013123	0.010634	-0.0041109	-0.00049267	0.00063645	0.0012782	-0.00049412	-0.0010217	0.0013198	
1607.951	4	1	0	0	255	-0.0031339	0.0040485	0.0023521	-0.00090928	-0.0022482	0.0029044	0.0042123	-0.0016284	0.015138	-0.0058519	-0.0005169	0.00066776	0.0018144	-0.00070142	-0.001433	0.0018513	
1608.152	4	1	0	0	255	-0.0036336	0.0046941	0.0025501	-0.0009858	-0.0026028	0.0033624	0.0048018	-0.0018562	0.021014	-0.0081234	-0.00049727	0.0006424	0.0022108	-0.00085464	-0.0018232	0.0023553	
1608.301	4	1	0	0	255	-0.004116	0.0053173	0.0025492	-0.00098547	-0.0028237	0.0036478	0.0049662	-0.0019198	0.02513	-0.0097145	-0.00039482	0.00051005	0.0022276	-0.00086112	-0.0020343	0.002628	
1608.427	4	1	0	0	255	-0.0041703	0.0053875	0.0023792	-0.00091973	-0.0027589	0.0035641	0.0046967	-0.0018156	0.024771	-0.0095758	-0.00037596	0.00048569	0.0020265	-0.00078338	-0.0019639	0.0025371	
1608.577	4	1	0	0	255	-0.0033444	0.0043204	0.0017091	-0.0006607	-0.0020346	0.0026284	0.0033398	-0.0012911	0.013998	-0.0054115	-0.00031798	0.00041078	0.0010324	-0.0003991	-0.0012233	0.0015804	
1608.702	4	1	0	0	255	-0.0029602	0.0038241	0.0016259	-0.00062855	-0.0019059	0.0024622	0.0036007	-0.001392	0.013615	-0.0052632	-0.00015333	0.00019807	0.00090789	-0.00035097	-0.0010586	0.0013676	
1608.927	4	1	0	0	255	-0.0036437	0.0047071	0.0020741	-0.00080179	-0.0024583	0.0031757	0.0044771	-0.0017308	0.020434	-0.0078991	-0.00015668	0.00020241	0.0015018	-0.00058055	-0.0015768	0.002037	
1609.052	4	1	0	0	255	-0.0040842	0.0052762	0.0023447	-0.0009064	-0.0027135	0.0035054	0.0049989	-0.0019325	0.024273	-0.0093832	-0.00020719	0.00026766	0.0018573	-0.00071797	-0.0018407	0.0023779	
1609.177	4	1	0	0	255	-0.0043385	0.0056047	0.0024044	-0.0009295	-0.0028273	0.0036525	0.0051127	-0.0019764	0.02607	-0.010078	-0.00017088	0.00022075	0.0019709	-0.00076189	-0.0019368	0.0025021	
1609.327	4	1	0	0	255	-0.0044272	0.0057193	0.0023239	-0.00089837	-0.0028415	0.0036707	0.005072	-0.0019607	0.026873	-0.010388	-9.4936e-05	0.00012264	0.0019215	-0.0007428	-0.0019781	0.0025554	
1609.452	4	1	0	0	255	-0.004489	0.0057991	0.0022158	-0.00085657	-0.0028848	0.0037268	0.0050426	-0.0019493	0.027084	-0.01047	2.4343e-06	-3.1447e-06	0.0018514	-0.00071572	-0.0018961	0.0024495	
1609.677	4	1	0	0	255	-0.0044248	0.0057162	0.002062	-0.00079712	-0.0027768	0.0035872	0.0049193	-0.0019017	0.026842	-0.010376	0.00011547	-0.00014917	0.0017477	-0.00067563	-0.0017852	0.0023062	
1609.802	4	1	0	0	255	-0.0043875	0.0056681	0.0020743	-0.00080188	-0.0027374	0.0035363	0.0048944	-0.001892	0.026957	-0.010421	0.00011235	-0.00014514	0.0017672	-0.00068316	-0.0017741	0.0022919	
1609.928	4	1	0	0	255	-0.0045516	0.00588	0.00215	-0.00083114	-0.0028636	0.0036994	0.0055108	-0.0021303	0.026861	-0.010384	7.0646e-05	-9.1265e-05	0.0019152	-0.00074036	-0.0018403	0.0023774	
1610.078	4	1	0	0	255	-0.0049842	0.0064388	0.0022706	-0.00087774	-0.0030985	0.0040029	0.0057297	-0.002215	0.027111	-0.01048	7.4724e-05	-9.6532e-05	0.0019637	-0.00075912	-0.0018589	0.0024014	
1610.203	4	1	0	0	255	-0.0050762	0.0065577	0.0023782	-0.00091934	-0.0030738	0.0039708	0.0055124	-0.002131	0.025434	-0.0098323	1.2524e-05	-1.6179e-05	0.0017055	-0.00065931	-0.0016906	0.002184	
1610.426	4	1	0	0	255	-0.0048666	0.006287	0.0022983	-0.00088845	-0.0029468	0.0038068	0.0053324	-0.0020614	0.024127	-0.009327	-1.6391e-06	2.1175e-06	0.0015015	-0.00058046	-0.0014671	0.0018952	
1610.553	4	1	0	0	255	-0.0046038	0.0059474	0.0021945	-0.00084833	-0.0027493	0.0035517	0.0050741	-0.0019615	0.021194	-0.0081931	2.3904e-06	-3.088e-06	0.0011451	-0.00044269	-0.0011029	0.0014247	
1610.677	4	1	0	0	255	-0.0043363	0.0056019	0.0021992	-0.00085016	-0.0026377	0.0034076	0.0049124	-0.001899	0.019378	-0.0074912	-0.00010939	0.00014131	0.000947	-0.00036609	-0.00097535	0.00126	
1610.827	4	1	0	0	255	-0.0042079	0.005436	0.0022665	-0.00087617	-0.002583	0.0033369	0.0047819	-0.0018486	0.017979	-0.0069501	-0.00020286	0.00026206	0.00073187	-0.00028292	-0.00090239	0.0011658	
1610.952	4	1	0	0	255	-0.0040833	0.005275	0.0022411	-0.00086636	-0.0025116	0.0032446	0.0045446	-0.0017568	0.016919	-0.0065404	-0.00023845	0.00030804	0.00059999	-0.00023194	-0.00076894	0.00099335	
1611.177	4	1	0	0	255	-0.0039362	0.005085	0.0021839	-0.00084426	-0.0023848	0.0030808	0.0043055	-0.0016644	0.015318	-0.0059216	-0.00016645	0.00021503	0.00030493	-0.00011788	-0.00054849	0.00070857	
1611.302	4	1	0	0	255	-0.0037154	0.0047997	0.0021019	-0.00081255	-0.0022207	0.0028688	0.004032	-0.0015587	0.011853	-0.0045821	-0.00012932	0.00016706	-5.2949e-05	2.0469e-05	-0.00028009	0.00036184	
1611.427	4	1	0	0	255	-0.0034525	0.0044601	0.0020185	-0.00078032	-0.0020528	0.002652	0.0038224	-0.0014777	0.0096053	-0.0037132	-0.0001059	0.0001368	-0.00019221	7.4303e-05	-0.00023068	0.000298	
1611.577	4	1	0	0	255	-0.0030723	0.0039689	0.0017295	-0.00066857	-0.0017489	0.0022593	0.0028117	-0.0010869	0.0031766	-0.001228	-0.00011128	0.00014376	-0.00092101	0.00035604	3.5629e-05	-4.6027e-05	
1611.778	4	1	0	0	255	-0.0020604	0.0026618	0.0012351	-0.00047746	-0.0010772	0.0013916	0.0015442	-0.00059695	-0.0062089	0.0024002	-2.9499e-05	3.8108e-05	-0.0016953	0.00065535	0.00058093	-0.00075048	
1611.927	4	1	0	0	255	-0.0012325	0.0015922	0.00087303	-0.00033749	-0.00056936	0.00073553	0.00067753	-0.00026192	-0.011819	0.0045689	-8.3855e-06	1.0833e-05	-0.002148	0.00083038	0.00095005	-0.0012273	
1612.053	4	1	0	0	255	-9.4389e-05	0.00012194	0.00017683	-6.8357e-05	0.00022077	-0.0002852	-0.00085635	0.00033105	-0.021009	0.0081217	0.00019602	-0.00025323	-0.0032182	0.0012441	0.0017087	-0.0022074	
1612.178	4	1	0	0	255	0.0006054	-0.00078209	-2.4363e-05	9.4183e-06	0.00063493	-0.00082024	-0.001442	0.00055746	-0.026001	0.010051	0.00023473	-0.00030324	-0.0037473	0.0014486	0.0020868	-0.0026958	
1612.328	4	1	0	0	255	0.00082004	-0.0010594	2.163e-06	-8.3618e-07	0.00073745	-0.00095268	-0.0018103	0.00069983	-0.028833	0.011146	0.00011808	-0.00015255	-0.0040697	0.0015732	0.0021886	-0.0028273	
1612.528	4	1	0	0	255	0.0015233	-0.0019678	-0.00059123	0.00022856	0.0013097	-0.0016919	-0.0030597	0.0011828	-0.037223	0.014389	0.00025097	-0.00032422	-0.0049598	0.0019174	0.0028514	-0.0036835	
1612.678	4	1	0	0	255	0.0019914	-0.0025726	-0.00060194	0.0002327	0.0015994	-0.0020662	-0.0031775	0.0012283	-0.038338	0.014821	0.00026433	-0.00034148	-0.0048668	0.0018814	0.0031409	-0.0040576	
1612.803	4	1	0	0	255	0.0015247	-0.0019697	0.00032097	-0.00012408	0.0010535	-0.0013609	-0.0013223	0.00051118	-0.029084	0.011243	-7.8885e-06	1.0191e-05	-0.0034943	0.0013508	0.002546	-0.003289	
1612.929	4	1	0	0	255	0.00012272	-0.00015854	0.001583	-0.00061193	-9.7184e-05	0.00012555	0.00087012	-0.00033637	-0.017649	0.0068228	-0.00033942	0.00043849	-0.0020915	0.00080851	0.0017377	-0.0022448	
1613.079	4	1	0	0	255	-0.0012338	0.0015939	0.0027108	-0.0010479	-0.0011154	0.0014409	0.0025267	-0.00097678	-0.0077713	0.0030042	-0.00069354	0.00089595	-0.00089079	0.00034436	0.00095294	-0.0012311	
1613.279	4	1	0	0	255	-0.0018198	0.0023509	0.0027543	-0.0010647	-0.0014563	0.0018813	0.0020618	-0.00079703	-0.005951	0.0023005	-0.00082209	0.001062	-0.00083992	0.00032469	0.00064795	-0.00083705	
1613.427	4	1	0	0	255	-0.0011611	0.0015	0.0036552	-0.001413	-0.00095885	0.0012387	0.0046009	-0.0017786	-0.010784	0.004169	-0.00074473	0.00096208	-0.0010628	0.00041084	0.00097723	-0.0012624	
1613.554	4	1	0	0	255	-0.0030283	0.0039121	0.00583	-0.0022537	-0.0022579	0.0029169	0.0079978	-0.0030918	-0.01949	0.0075344	-0.00081032	0.0010468	-0.0023891	0.00092357	0.0017365	-0.0022433	
1613.678	4	1	0	0	255	-0.0082829	0.0107	0.010012	-0.0038704	-0.0056873	0.0073471	0.013329	-0.0051526	-0.028698	0.011094	-0.00066295	0.00085643	-0.0035513	0.0013729	0.0027256	-0.003521	
1613.829	5	1	0	0	255	-0.012854	0.016605	0.011851	-0.0045813	-0.0075437	0.0097453	0.015983	-0.0061787	-0.023175	0.0089589	-0.001308	0.0016898	-0.0029546	0.0011422	0.0023226	-0.0030004	
1614.028	5	1	0	0	255	-0.013053	0.016863	0.011092	-0.0042879	-0.0074266	0.0095941	0.012276	-0.0047457	-0.038802	0.015	-0.00090335	0.001167	-0.0052936	0.0020464	0.0034175	-0.0044149	
1614.178	5	1	0	0	255	-0.0053824	0.0069533	0.0063272	-0.0024459	-0.003513	0.0045382	0.0058256	-0.002252	-0.054366	0.021017	0.00069101	-0.00089269	-0.0060171	0.0023261	0.0046101	-0.0059556	
1614.303	5	1	0	0	255	-0.0027124	0.003504	0.0036271	-0.0014022	-0.0021031	0.0027169	0.0043238	-0.0016715	-0.031792	0.01229	0.00085359	-0.0011027	-0.0029887	0.0011554	0.0031518	-0.0040717	
1614.453	5	1	0	0	255	-0.0034202	0.0044184	0.0036294	-0.001403	-0.002797	0.0036133	0.0046562	-0.0018	-0.019224	0.0074317	0.00058291	-0.00075303	-0.001517	0.00058645	0.0025953	-0.0033527	
1614.578	5	1	0	0	255	-0.0031624	0.0040853	0.0024319	-0.00094013	-0.0025925	0.0033492	0.0042605	-0.001647	-0.009169	0.0035445	0.0010171	-0.0013139	0.00010251	-3.9628e-05	0.0023433	-0.0030273	
1614.779	5	1	0	0	255	-0.0038258	0.0049424	0.002114	-0.00081722	-0.0030209	0.0039026	0.0062542	-0.0024177	0.0093323	-0.0036076	0.0010511	-0.0013579	0.0026905	-0.0010401	0.0015491	-0.0020012	
1614.929	5	1	0	0	255	-0.007881	0.010181	0.003348	-0.0012942	-0.0051236	0.006619	0.010157	-0.0039265	0.016023	-0.0061943	0.00031019	-0.00040072	0.0032549	-0.0012583	0.0011927	-0.0015408	
1615.054	5	1	0	0	255	-0.0067397	0.0087067	0.0045408	-0.0017554	-0.0042012	0.0054274	0.0094815	-0.0036653	-0.022323	0.0086294	0.00088419	-0.0011422	-0.0018619	0.00071978	0.0038453	-0.0049676	
1615.179	5	1	0	0	255	-0.0070441	0.0090999	0.0030206	-0.0011677	-0.0045145	0.0058321	0.0089762	-0.00347	0.0039156	-0.0015137	0.0011286	-0.001458	0.00068874	-0.00026625	0.0022137	-0.0028598	
1615.329	5	1	0	0	255	-0.0084345	0.010896	0.00345	-0.0013337	-0.0054794	0.0070786	0.010279	-0.0039736	0.029838	-0.011535	0.00024855	-0.0003211	0.0032637	-0.0012617	0.00059541	-0.00076918	
1615.529	5	1	0	0	255	-0.0090368	0.011674	0.004547	-0.0017578	-0.0059534	0.0076909	0.011658	-0.0045067	0.033175	-0.012824	-0.00025605	0.00033078	0.0032497	-0.0012562	0.00034753	-0.00044896	
1615.679	5	1	0	0	255	-0.0098192	0.012685	0.0067397	-0.0026054	-0.0065665	0.0084829	0.012866	-0.0049737	0.016941	-0.0065489	-0.00059623	0.00077024	0.00015182	-5.8692e-05	0.001375	-0.0017763	
1615.804	5	1	0	0	255	-0.0059639	0.0077045	0.005495	-0.0021242	-0.0039016	0.0050402	0.0065877	-0.0025467	-0.01922	0.0074299	-0.00019673	0.00025414	-0.0045289	0.0017508	0.0040004	-0.0051679	
1615.930	5	1	0	0	255	-0.0010554	0.0013634	0.0029897	-0.0011557	-0.00080701	0.0010425	-8.3948e-05	3.2452e-05	-0.034102	0.013183	-0.00019368	0.0002502	-0.0067015	0.0025906	0.0053675	-0.006934	
1616.080	5	1	0	0	255	0.0016301	-0.0021059	0.0014081	-0.00054434	0.00083804	-0.0010826	-0.0032417	0.0012532	-0.040556	0.015678	-0.00041286	0.00053336	-0.0076012	0.0029385	0.0060728	-0.0078451	
1616.280	5	1	0	0	255	0.0032379	-0.0041829	0.00032881	-0.00012711	0.0020541	-0.0026536	-0.0042332	0.0016365	-0.048151	0.018614	-0.00021894	0.00028284	-0.0080948	0.0031293	0.0066132	-0.0085433	
1616.430	5	1	0	0	255	0.0042379	-0.0054748	-0.0010071	0.00038931	0.0030255	-0.0039085	-0.0056184	0.002172	-0.05659	0.021876	0.00015391	-0.00019883	-0.0089375	0.003455	0.0071593	-0.0092487	
1616.555	5	1	0	0	255	0.0040665	-0.0052533	-0.00086384	0.00033394	0.0028208	-0.003644	-0.0055782	0.0021564	-0.059417	0.022969	0.00028239	-0.0003648	-0.0088964	0.0034392	0.007198	-0.0092987	
1616.705	5	1	0	0	255	0.0038942	-0.0050307	-0.0011368	0.00043947	0.0027066	-0.0034965	-0.0062002	0.0023968	-0.061088	0.023615	0.00037542	-0.00048499	-0.0090887	0.0035135	0.0072097	-0.0093139	
1616.830	5	1	0	0	255	0.0042197	-0.0054512	-0.0020293	0.00078448	0.0031206	-0.0040313	-0.0074303	0.0028724	-0.063365	0.024496	0.00053202	-0.00068729	-0.0092423	0.0035729	0.007363	-0.0095119	
1617.029	5	1	0	0	255	0.0053482	-0.006909	-0.0030631	0.0011841	0.0040737	-0.0052626	-0.0079933	0.00309	-0.065633	0.025372	0.00073573	-0.00095045	-0.0092077	0.0035595	0.0075359	-0.0097353	
1617.180	5	1	0	0	255	0.0044122	-0.0057	-0.0014824	0.00057307	0.003113	-0.0040216	-0.0063137	0.0024407	-0.059558	0.023024	0.00019619	-0.00025345	-0.0084621	0.0032712	0.006907	-0.0089228	
1617.304	5	1	0	0	255	0.0038562	-0.0049817	0.00026623	-0.00010292	0.0023908	-0.0030886	-0.0032974	0.0012747	-0.052968	0.020476	-0.00016187	0.00020911	-0.0071209	0.0027528	0.006336	-0.0081852	
1617.454	5	1	0	0	255	0.00089426	-0.0011553	0.0029637	-0.0011457	7.2541e-05	-9.3712e-05	0.0007626	-0.0002948	-0.035946	0.013896	-0.0012884	0.0016644	-0.0044669	0.0017268	0.0044201	-0.0057101	
1617.579	5	1	0	0	255	-0.00064551	0.0008339	0.0041215	-0.0015933	-0.0010769	0.0013912	0.0025116	-0.00097093	-0.028212	0.010906	-0.0017896	0.0023119	-0.0033618	0.0012996	0.0035508	-0.0045872	
1617.780	5	1	0	0	255	-0.0020762	0.0026822	0.0048889	-0.0018899	-0.0021464	0.0027728	0.0046129	-0.0017832	-0.019902	0.0076936	-0.0020954	0.0027069	-0.0020536	0.00079385	0.0027129	-0.0035046	
1617.929	5	1	0	0	255	-0.0027043	0.0034935	0.0052307	-0.0020221	-0.0025413	0.003283	0.0055565	-0.002148	-0.018309	0.0070779	-0.0023386	0.0030212	-0.0016519	0.00063858	0.0024381	-0.0031497	
1618.055	5	1	0	0	255	-0.0036173	0.0046731	0.0054886	-0.0021218	-0.0031854	0.004115	0.0068166	-0.0026352	-0.012965	0.0050121	-0.0024686	0.0031891	-0.00086761	0.0003354	0.0018247	-0.0023572	
1618.205	5	1	0	0	255	-0.0045604	0.0058914	0.0053137	-0.0020541	-0.0037156	0.0048	0.0074726	-0.0028887	-0.0056932	0.0022009	-0.0025175	0.0032522	0.00013713	-5.3013e-05	0.0012625	-0.001631	
1618.330	5	1	0	0	255	-0.004957	0.0064037	0.0049195	-0.0019018	-0.003822	0.0049375	0.0074144	-0.0028662	-0.004096	0.0015834	-0.0024108	0.0031144	0.00025208	-9.745e-05	0.0012909	-0.0016677	
1618.530	5	1	0	0	255	-0.0057727	0.0074575	0.00432	-0.00167	-0.0042353	0.0054713	0.0078983	-0.0030533	0.0084392	-0.0032624	-0.0021265	0.0027471	0.0018457	-0.00071352	0.00077314	-0.00099878	
1618.679	5	1	0	0	255	-0.0066456	0.0085851	0.0036085	-0.001395	-0.0046307	0.0059822	0.0084958	-0.0032843	0.021329	-0.0082451	-0.0014072	0.0018179	0.0031715	-0.001226	0.00016309	-0.00021069	
1618.805	5	1	0	0	255	-0.0071707	0.0092635	0.0044597	-0.001724	-0.0049013	0.0063317	0.0092186	-0.0035637	0.014191	-0.005486	-0.0012863	0.0016618	0.001874	-0.00072444	0.00025436	-0.0003286	
1618.955	5	1	0	0	255	-0.0072901	0.0094178	0.0071208	-0.0027527	-0.0051526	0.0066564	0.0099334	-0.00384	-0.0092755	0.0035857	-0.0018475	0.0023867	-0.0014591	0.00056404	0.0020105	-0.0025972	
1619.080	5	1	0	0	255	-0.0069213	0.0089414	0.0079204	-0.0030618	-0.0052149	0.0067369	0.011118	-0.0042981	-0.017552	0.0067851	-0.0018571	0.0023991	-0.0023746	0.00091797	0.0025392	-0.0032803	
1619.279	5	1	0	0	255	-0.0075636	0.0097711	0.0078342	-0.0030285	-0.0052291	0.0067552	0.010099	-0.0039041	-0.014713	0.0056877	-0.0021753	0.0028102	-0.002415	0.00093357	0.0022691	-0.0029314	
1619.430	5	1	0	0	255	-0.0064393	0.0083187	0.00765	-0.0029573	-0.0046811	0.0060473	0.0095066	-0.003675	-0.01592	0.0061542	-0.0023245	0.0030029	-0.0023194	0.00089664	0.0025197	-0.0032551	
1619.554	5	1	0	0	255	-0.006158	0.0079552	0.0076016	-0.0029386	-0.0046338	0.0059862	0.009582	-0.0037042	-0.015182	0.0058688	-0.0023305	0.0030106	-0.0023645	0.00091407	0.0025755	-0.0033271	
1619.704	5	1	0	0	255	-0.0063753	0.008236	0.0063243	-0.0024448	-0.0046487	0.0060055	0.0086249	-0.0033342	-0.0054195	0.002095	-0.0023671	0.003058	-0.00060878	0.00023534	0.001753	-0.0022646	
1619.831	5	1	0	0	255	-0.0055111	0.0071196	0.0051391	-0.0019867	-0.0041546	0.0053672	0.0075654	-0.0029246	0.0036047	-0.0013935	-0.0022283	0.0028786	0.00068598	-0.00026518	0.0010096	-0.0013042	
1620.030	5	1	0	0	255	-0.0056274	0.0072698	0.0057471	-0.0022217	-0.0043031	0.0055589	0.0086475	-0.0033429	0.006332	-0.0024478	-0.0023285	0.0030081	0.00023485	-9.0786e-05	0.0008353	-0.0010791	
1620.181	5	1	0	0	255	-0.0064773	0.0083677	0.00606	-0.0023426	-0.0046666	0.0060286	0.0093757	-0.0036244	0.0063576	-0.0024577	-0.0024154	0.0031203	0.00030025	-0.00011607	0.0009717	-0.0012553	
1620.329	5	1	0	0	255	-0.006513	0.0084139	0.0053587	-0.0020715	-0.004459	0.0057604	0.0082547	-0.0031911	0.0054836	-0.0021198	-0.0019864	0.0025662	-6.8045e-05	2.6305e-05	0.0010033	-0.0012962	
1620.455	5	1	0	0	255	-0.0059401	0.0076737	0.0056434	-0.0021816	-0.0041818	0.0054023	0.0082358	-0.0031837	0.0015133	-0.00058501	-0.0017908	0.0023134	-0.00040969	0.00015838	0.001452	-0.0018757	
1620.579	5	1	0	0	255	-0.0066351	0.0085716	0.0058808	-0.0022734	-0.0046642	0.0060254	0.0092422	-0.0035728	0.0065102	-0.0025167	-0.0018418	0.0023794	0.00081308	-0.00031432	0.0013002	-0.0016797	
1620.780	5	1	0	0	255	-0.0074621	0.0096399	0.0054796	-0.0021183	-0.0050386	0.0065092	0.0096204	-0.003719	0.0081903	-0.0031662	-0.0016679	0.0021546	0.00134	-0.00051801	0.00088575	-0.0011443	
1620.930	5	1	0	0	255	-0.0084515	0.010918	0.0062893	-0.0024313	-0.0056277	0.0072702	0.011292	-0.0043651	0.010468	-0.0040466	-0.0018028	0.0023289	0.001613	-0.00062356	0.00070239	-0.00090738	
1621.080	5	1	0	0	255	-0.0099371	0.012837	0.0067894	-0.0026246	-0.0063576	0.0082131	0.01222	-0.0047241	0.018317	-0.0070808	-0.0022963	0.0029664	0.0025095	-0.00097011	0.00032692	-0.00042233	
1621.205	5	1	0	0	255	-0.010268	0.013265	0.0066399	-0.0025668	-0.0065301	0.008436	0.012499	-0.0048318	0.024267	-0.0093809	-0.0021977	0.002839	0.003076	-0.0011891	-8.8378e-05	0.00011417	
1621.405	6	1	0	0	255	-0.0097187	0.012555	0.0056594	-0.0021878	-0.0061403	0.0079324	0.011328	-0.0043791	0.028266	-0.010927	-0.0020506	0.0026491	0.0035155	-0.001359	-0.00024518	0.00031674	
1621.531	6	1	0	0	255	-0.010693	0.013814	0.0078106	-0.0030194	-0.0068046	0.0087905	0.013355	-0.0051629	0.0084017	-0.0032479	-0.002192	0.0028317	0.00043742	-0.0001691	0.00089525	-0.0011565	
1621.680	6	1	0	0	255	-0.011629	0.015023	0.0092996	-0.003595	-0.0073487	0.0094934	0.014965	-0.0057853	-0.001305	0.00050449	-0.0021802	0.0028166	-0.00088037	0.00034033	0.0018581	-0.0024003	
1621.806	6	1	0	0	255	-0.011145	0.014398	0.0090654	-0.0035045	-0.0071122	0.0091879	0.014653	-0.0056644	-0.0032172	0.0012437	-0.0025751	0.0033267	-0.0003723	0.00014392	0.0018273	-0.0023607	
1621.956	6	1	0	0	255	-0.010593	0.013685	0.0091271	-0.0035283	-0.0069487	0.0089767	0.014377	-0.0055578	-0.0048076	0.0018585	-0.002898	0.0037437	-0.00028806	0.00011136	0.0017028	-0.0021998	
1622.156	6	1	0	0	255	-0.010346	0.013365	0.0092281	-0.0035674	-0.0068731	0.0088791	0.01431	-0.0055319	-0.0044451	0.0017184	-0.0030311	0.0039158	-8.6954e-05	3.3614e-05	0.0016389	-0.0021172	
1622.280	6	1	0	0	255	-0.010259	0.013252	0.0092312	-0.0035686	-0.0068498	0.0088489	0.014263	-0.0055139	-0.004056	0.0015679	-0.0031303	0.0040439	-0.00011484	4.4395e-05	0.0015562	-0.0020104	
1622.431	6	1	0	0	255	-0.010358	0.013381	0.0091997	-0.0035564	-0.006889	0.0088995	0.014586	-0.0056388	-0.0030951	0.0011965	-0.0031432	0.0040605	6.7354e-05	-2.6038e-05	0.001507	-0.0019468	
